action
"[0.00762024, 0.00228534, -0.0436203, -0.00229712, 0.999985, 0.000109868, 0.00434836]"
"[0.00759459, 0.00216895, -0.0436842, -0.0023747, 0.999985, -0.000145624, 0.00437498]"
"[0.00757527, 0.00207489, -0.0437081, -0.00261239, 0.999984, -0.000634085, 0.00436647]"
"[0.00756913, 0.00201911, -0.0437106, -0.00309891, 0.999982, -0.00147802, 0.0043595]"
"[0.00756591, 0.00193658, -0.0437078, -0.00387922, 0.999977, -0.00282471, 0.00435628]"
"[0.00754782, 0.00189323, -0.0437134, -0.00473847, 0.999968, -0.00418003, 0.00433944]"
"[0.00753837, 0.00186494, -0.0436925, -0.00618554, 0.999951, -0.0059233, 0.00434651]"
"[0.00752617, 0.00175164, -0.0436827, -0.00783724, 0.999927, -0.00778413, 0.00433976]"
"[0.00750456, 0.00171139, -0.0436813, -0.00993193, 0.999891, -0.00974603, 0.00432722]"
"[0.00746238, 0.00166322, -0.0436972, -0.0130144, 0.999836, -0.011613, 0.00431374]"
"[0.00741122, 0.00130834, -0.0437035, -0.0170374, 0.999758, -0.0130324, 0.00430675]"
"[0.00732164, 0.000952732, -0.0437167, -0.0207393, 0.999676, -0.0139311, 0.00426395]"
"[0.00720441, 0.000908526, -0.0436272, -0.0238054, 0.999598, -0.0146364, 0.00428394]"
"[0.00710116, 0.00091822, -0.0434528, -0.0259262, 0.999536, -0.0152543, 0.0043323]"
"[0.00690951, 0.000902928, -0.0432069, -0.0279324, 0.999478, -0.0154862, 0.00443408]"
"[0.00656391, 0.000907079, -0.0431345, -0.0294211, 0.99943, -0.0158489, 0.00432371]"
"[0.00643962, 0.000925404, -0.0430859, -0.0301046, 0.999408, -0.0159187, 0.00433384]"
"[0.00640825, 0.000956137, -0.0430568, -0.0311502, 0.999373, -0.0161072, 0.00439261]"
"[0.00639306, 0.000833487, -0.0430601, -0.0323269, 0.999335, -0.0160976, 0.00447643]"
"[0.00641653, 0.000701407, -0.0430371, -0.0343595, 0.999266, -0.0161331, 0.00467279]"
"[0.00645078, 0.000564781, -0.0430018, -0.0362695, 0.999198, -0.0160943, 0.00488872]"
"[0.0065179, 0.000602268, -0.0428705, -0.037813, 0.999139, -0.0161358, 0.00516246]"
"[0.00657143, 0.00059274, -0.042773, -0.0393698, 0.999081, -0.0159044, 0.00542333]"
"[0.00661244, 0.000439139, -0.0427366, -0.0411925, 0.99901, -0.0156525, 0.00568067]"
"[0.00667077, 0.000356062, -0.0426637, -0.0429952, 0.998937, -0.0153737, 0.00598322]"
"[0.00676906, 0.00025677, -0.0424753, -0.0447748, 0.998857, -0.0152956, 0.00639702]"
"[0.00689353, 0.000139082, -0.0421988, -0.0462138, 0.998793, -0.014992, 0.00687194]"
"[0.00700659, 7.20106e-05, -0.0419161, -0.0468523, 0.998762, -0.0149134, 0.00723925]"
"[0.00707594, 9.24498e-05, -0.0417376, -0.0474056, 0.998732, -0.0150216, 0.00747354]"
"[0.00711694, 0.000109068, -0.041622, -0.0475984, 0.998722, -0.0150369, 0.00760276]"
"[0.00712825, 0.000127824, -0.0415837, -0.0476837, 0.998717, -0.0150747, 0.00764006]"
"[0.00711507, 0.000142023, -0.0415875, -0.0477328, 0.998715, -0.0151024, 0.00761294]"
"[0.00708448, 0.000153819, -0.0415994, -0.0477607, 0.998714, -0.0151001, 0.00754739]"
"[0.00704214, 0.000166097, -0.0415961, -0.0477804, 0.998714, -0.0150934, 0.00745378]"
"[0.00701106, 0.000177363, -0.0415195, -0.0477969, 0.998713, -0.0150785, 0.00741074]"
"[0.00696824, 0.000192261, -0.0414048, -0.0478169, 0.998713, -0.0150588, 0.00736726]"
"[0.00696128, 0.000202093, -0.0411465, -0.0478366, 0.998712, -0.0150362, 0.00743116]"
"[0.00697942, 0.000213207, -0.0408196, -0.0478555, 0.99871, -0.0150116, 0.00757816]"
"[0.00702012, 0.00022122, -0.0405716, -0.0478961, 0.998707, -0.0150411, 0.00773619]"
"[0.00703727, 0.000226893, -0.0404983, -0.0479442, 0.998703, -0.015082, 0.00779412]"
"[0.00704422, 0.000234703, -0.0404788, -0.0479978, 0.9987, -0.0151522, 0.00781394]"
"[0.00704754, 0.000241979, -0.0404754, -0.0480595, 0.998695, -0.0152293, 0.00782223]"
"[0.00704607, 0.00026041, -0.0404781, -0.0481557, 0.99869, -0.0152893, 0.00782446]"
"[0.00704675, 0.000299837, -0.0404777, -0.0484176, 0.998673, -0.0155253, 0.00783978]"
"[0.00706212, 0.000405736, -0.0404671, -0.049473, 0.998613, -0.0160146, 0.00795252]"
"[0.00708583, 0.000324499, -0.0404578, -0.0514862, 0.99851, -0.0159075, 0.00825194]"
"[0.00706283, 8.17388e-05, -0.0404884, -0.0539662, 0.998382, -0.0155711, 0.00860909]"
"[0.00708028, -3.55921e-05, -0.0404875, -0.0567183, 0.998232, -0.0151458, 0.00906577]"
"[0.0071181, -0.00013086, -0.0404678, -0.0591483, 0.998088, -0.0150528, 0.00949189]"
"[0.00716692, 2.15253e-05, -0.0404484, -0.0609511, 0.997979, -0.0148822, 0.00981839]"
"[0.00718599, 0.00030629, -0.0405267, -0.0625245, 0.997886, -0.014464, 0.0100251]"
"[0.00712984, 0.000611846, -0.0407872, -0.0635683, 0.997824, -0.0142346, 0.0099484]"
"[0.00705161, 0.00102401, -0.0411095, -0.0644559, 0.997773, -0.0139151, 0.00978095]"
"[0.00689478, 0.00147164, -0.041659, -0.0651986, 0.997736, -0.0133589, 0.00938735]"
"[0.00666752, 0.00191579, -0.0426138, -0.0661015, 0.997688, -0.0129354, 0.00877039]"
"[0.0065162, 0.00236633, -0.0434028, -0.0671208, 0.997628, -0.0125866, 0.0083185]"
"[0.00639742, 0.00282489, -0.0440312, -0.0682, 0.997565, -0.0119584, 0.008008]"
"[0.00633495, 0.00330129, -0.0447886, -0.0689563, 0.997524, -0.0113361, 0.00760853]"
"[0.00630891, 0.00393235, -0.0455329, -0.0699973, 0.997461, -0.0106155, 0.00733609]"
"[0.00645625, 0.00447464, -0.0469351, -0.0706318, 0.997429, -0.00984639, 0.00666002]"
"[0.00690561, 0.00510417, -0.0484875, -0.0713615, 0.997388, -0.0091223, 0.00613091]"
"[0.0073884, 0.00557981, -0.0493944, -0.0722517, 0.997334, -0.00804215, 0.00597656]"
"[0.00790143, 0.00599628, -0.050116, -0.0728748, 0.997298, -0.00672836, 0.00590981]"
"[0.00873207, 0.00639646, -0.0511481, -0.0732176, 0.997282, -0.00550514, 0.00575647]"
"[0.00925747, 0.0067929, -0.0522546, -0.0733235, 0.997281, -0.00461048, 0.00533351]"
"[0.00920365, 0.00711304, -0.0531865, -0.0733385, 0.997286, -0.0037359, 0.0048685]"
"[0.00899855, 0.00732554, -0.0540989, -0.073355, 0.997289, -0.00311772, 0.00428025]"
"[0.00875509, 0.00749447, -0.055208, -0.0733513, 0.997293, -0.00280329, 0.00357742]"
"[0.00851753, 0.00756581, -0.0559678, -0.0733745, 0.997294, -0.00265707, 0.00295315]"
"[0.00837281, 0.00757815, -0.0563551, -0.0733918, 0.997294, -0.00264778, 0.00258533]"
"[0.00831804, 0.00758438, -0.0564939, -0.0733991, 0.997294, -0.00264098, 0.00245254]"
"[0.00828651, 0.00757578, -0.056573, -0.0734016, 0.997294, -0.00265336, 0.0023757]"
"[0.00825994, 0.00756767, -0.056631, -0.0734023, 0.997294, -0.00266519, 0.00231838]"
"[0.0082146, 0.00756136, -0.056744, -0.073407, 0.997294, -0.00268213, 0.00220908]"
"[0.00812721, 0.00756741, -0.0569686, -0.0734169, 0.997293, -0.00269771, 0.00199192]"
"[0.00801779, 0.00757301, -0.057264, -0.0734295, 0.997293, -0.00271732, 0.00171019]"
"[0.00784128, 0.00760105, -0.0577409, -0.0734508, 0.997292, -0.00272977, 0.0012606]"
"[0.00766838, 0.0076618, -0.0583877, -0.0734588, 0.997292, -0.00272908, 0.000780052]"
"[0.00760673, 0.00791621, -0.0590083, -0.0734655, 0.997292, -0.00255073, 0.000501284]"
"[0.00764322, 0.00811526, -0.0595549, -0.0734705, 0.997292, -0.00242217, 0.000310602]"
"[0.00782139, 0.00837918, -0.0604632, -0.0735145, 0.997289, -0.00229456, -3.51673e-05]"
"[0.00849181, 0.00882633, -0.061822, -0.0736721, 0.997278, -0.00212718, -0.000448195]"
"[0.00918467, 0.00939835, -0.0630323, -0.0738815, 0.997263, -0.00185023, -0.000818469]"
"[0.0096857, 0.00985612, -0.0640617, -0.0740686, 0.997249, -0.00162074, -0.00125768]"
"[0.0101265, 0.0101177, -0.0650947, -0.0742013, 0.997238, -0.00151289, -0.0017781]"
"[0.0101866, 0.0102438, -0.0656041, -0.0742676, 0.997233, -0.00148462, -0.00208906]"
"[0.0101699, 0.0102763, -0.0656563, -0.0742964, 0.99723, -0.00149208, -0.00213476]"
"[0.010147, 0.0102883, -0.0657103, -0.0743081, 0.997229, -0.00149659, -0.00218693]"
"[0.0101429, 0.0103013, -0.0657143, -0.0743117, 0.997229, -0.00148863, -0.00219201]"
"[0.0101406, 0.0102993, -0.0657146, -0.0743127, 0.997229, -0.00149249, -0.00219425]"
"[0.010136, 0.0103047, -0.065716, -0.0743143, 0.997229, -0.0014896, -0.0021979]"
"[0.0100431, 0.0103814, -0.0657746, -0.0743249, 0.997228, -0.00142074, -0.00228834]"
"[0.00967554, 0.010697, -0.0660397, -0.0741616, 0.99724, -0.000864668, -0.00266746]"
"[0.00913498, 0.0110516, -0.066433, -0.0735932, 0.997281, 0.000255219, -0.00323343]"
"[0.00875456, 0.0115654, -0.0666646, -0.0727189, 0.997342, 0.00147869, -0.00361203]"
"[0.0084947, 0.0122082, -0.0667361, -0.0718446, 0.997403, 0.00274386, -0.00362937]"
"[0.00827564, 0.0127942, -0.0669235, -0.0705842, 0.997489, 0.004111, -0.00335647]"
"[0.00813631, 0.0130967, -0.0671879, -0.0697381, 0.997547, 0.00506247, -0.00249472]"
"[0.00809542, 0.0131097, -0.0674957, -0.0688571, 0.997606, 0.00579679, -0.00127057]"
"[0.00800152, 0.0130222, -0.0679242, -0.0678523, 0.997672, 0.00645283, 0.000178321]"
"[0.0077239, 0.0129776, -0.0686639, -0.0669745, 0.997729, 0.0065445, 0.00214448]"
"[0.00710695, 0.0129183, -0.0699014, -0.0657725, 0.997799, 0.00643152, 0.00491351]"
"[0.00617144, 0.0126812, -0.0714642, -0.0643845, 0.997872, 0.00615108, 0.00791575]"
"[0.00567089, 0.0126574, -0.072578, -0.0631852, 0.997923, 0.00587143, 0.0108343]"
"[0.00504377, 0.0126388, -0.0737501, -0.0620423, 0.997963, 0.00562259, 0.013573]"
"[0.00428503, 0.0128724, -0.0751056, -0.0608901, 0.997994, 0.005566, 0.0162358]"
"[0.00359403, 0.0131717, -0.0764056, -0.0598116, 0.998019, 0.00526858, 0.0186346]"
"[0.00296006, 0.0135587, -0.0777814, -0.0589909, 0.998039, 0.00481354, 0.0202451]"
"[0.00270102, 0.0139138, -0.0791512, -0.0585002, 0.998058, 0.00399686, 0.0209311]"
"[0.00259459, 0.0145035, -0.0803022, -0.0583299, 0.998075, 0.00308219, 0.0207507]"
"[0.00233978, 0.0148888, -0.0815559, -0.0582484, 0.998095, 0.00171871, 0.0201397]"
"[0.00198837, 0.0152334, -0.0825503, -0.0582908, 0.998111, 0.000408819, 0.0192552]"
"[0.00153983, 0.0155437, -0.0835778, -0.058384, 0.998126, -0.000724586, 0.0181725]"
"[0.00117289, 0.0157869, -0.0844014, -0.0584647, 0.998136, -0.00190892, 0.0172823]"
"[0.000783085, 0.0160725, -0.085272, -0.0585577, 0.998143, -0.00303232, 0.0163388]"
"[0.000452081, 0.0163394, -0.0860123, -0.0586398, 0.998148, -0.00396736, 0.0155355]"
"[4.76038e-05, 0.016582, -0.0869887, -0.0587271, 0.998155, -0.00468813, 0.0145335]"
"[-0.000256055, 0.0168585, -0.088269, -0.0588159, 0.998163, -0.00517207, 0.0134061]"
"[-0.000401392, 0.0170987, -0.0892102, -0.0588839, 0.998168, -0.00546869, 0.0125981]"
"[-0.000408773, 0.0173311, -0.0895489, -0.0589217, 0.998169, -0.00550007, 0.0123105]"
"[-0.00039614, 0.0175614, -0.0896801, -0.0589403, 0.99817, -0.00543675, 0.0121976]"
"[-0.000383155, 0.0177692, -0.0900503, -0.0589702, 0.998172, -0.00536209, 0.0119062]"
"[-0.000266797, 0.018007, -0.0907867, -0.0590284, 0.998175, -0.00521947, 0.0113943]"
"[3.46511e-05, 0.0182346, -0.0916513, -0.0591174, 0.998176, -0.00511864, 0.0108755]"
"[0.000539883, 0.0185023, -0.0929514, -0.059236, 0.998177, -0.00501331, 0.010176]"
"[0.000884876, 0.0187382, -0.0942102, -0.0593433, 0.998178, -0.00493708, 0.00944554]"
"[0.000990156, 0.0189051, -0.0950609, -0.0594174, 0.998179, -0.00491397, 0.00889261]"
"[0.00101155, 0.0189798, -0.0957392, -0.0594532, 0.998181, -0.00495144, 0.00844915]"
"[0.00110194, 0.0190448, -0.0963649, -0.0594946, 0.998181, -0.00499457, 0.0080496]"
"[0.00112356, 0.01911, -0.0968906, -0.0595352, 0.998181, -0.00508236, 0.00768703]"
"[0.00121527, 0.0192082, -0.0975228, -0.0595727, 0.998181, -0.00514889, 0.00734775]"
"[0.00126752, 0.0192829, -0.0979674, -0.0595745, 0.998182, -0.00519717, 0.00718851]"
"[0.00124777, 0.0193246, -0.098334, -0.0595614, 0.998184, -0.00522028, 0.00705038]"
"[0.00124999, 0.0193713, -0.0988255, -0.0595411, 0.998186, -0.00529613, 0.00689825]"
"[0.00128278, 0.0194541, -0.0993606, -0.0595356, 0.998186, -0.0053819, 0.00680776]"
"[0.00138452, 0.0195272, -0.100003, -0.0595154, 0.998187, -0.00549195, 0.00677838]"
"[0.00164073, 0.01963, -0.100955, -0.0594708, 0.998188, -0.00565015, 0.00684642]"
"[0.00186119, 0.019781, -0.101904, -0.0594126, 0.99819, -0.00576604, 0.00696129]"
"[0.00195797, 0.0198882, -0.102565, -0.0593328, 0.998193, -0.00588866, 0.00715633]"
"[0.00206313, 0.0199281, -0.102915, -0.0592234, 0.998196, -0.00594593, 0.00750439]"
"[0.00218817, 0.0199113, -0.103092, -0.0591198, 0.9982, -0.00596822, 0.0078698]"
"[0.00230935, 0.0199029, -0.103166, -0.059036, 0.998202, -0.00596918, 0.00820057]"
"[0.00240526, 0.0199569, -0.103185, -0.0589693, 0.998204, -0.0059205, 0.00847052]"
"[0.00254531, 0.0201184, -0.103224, -0.0588542, 0.998208, -0.00579593, 0.00890823]"
"[0.00262042, 0.0203257, -0.103475, -0.0586273, 0.998216, -0.00568555, 0.00954646]"
"[0.00261048, 0.020526, -0.103884, -0.0581454, 0.998233, -0.00577257, 0.010623]"
"[0.0023311, 0.0208552, -0.104605, -0.0574752, 0.99825, -0.00626114, 0.0122279]"
"[0.00186571, 0.0211809, -0.105571, -0.0565764, 0.998268, -0.0069715, 0.0143777]"
"[0.00132591, 0.0216248, -0.107224, -0.0554925, 0.99829, -0.00737793, 0.0167113]"
"[0.000902371, 0.0223293, -0.109616, -0.0539776, 0.998317, -0.00751552, 0.01972]"
"[0.000310936, 0.0229294, -0.111821, -0.0521056, 0.998342, -0.00720363, 0.0232626]"
"[-0.000571016, 0.0232748, -0.113729, -0.0492548, 0.9984, -0.00602464, 0.0270347]"
"[-0.0016197, 0.0240013, -0.115532, -0.0442792, 0.998546, -0.00460469, 0.0303321]"
"[-0.00229987, 0.0247622, -0.116974, -0.0379585, 0.998743, -0.00334814, 0.0324764]"
"[-0.00265819, 0.0253366, -0.117552, -0.0323281, 0.998949, -0.0026766, 0.0323045]"
"[-0.00296027, 0.0256117, -0.117812, -0.0276927, 0.999111, -0.0030365, 0.0315786]"
"[-0.00344332, 0.0258784, -0.118095, -0.0243111, 0.999224, -0.00337917, 0.0307202]"
"[-0.00112, 0.00223919, -0.0140587, -0.00446902, 0.999931, -0.00453232, -0.00958188]"
"[-0.00111172, 0.00254228, -0.0151843, -0.0050301, 0.999921, -0.00496639, -0.0101496]"
"[-0.0010837, 0.00277626, -0.0160869, -0.00545794, 0.999913, -0.0052924, -0.0105759]"
"[-0.00119407, 0.00312758, -0.0167194, -0.00582803, 0.999905, -0.00542408, -0.0110319]"
"[-0.00126357, 0.00354939, -0.0172611, -0.00622918, 0.999898, -0.00553005, -0.0113488]"
"[-0.00126463, 0.00394673, -0.0181983, -0.00669165, 0.999891, -0.00573584, -0.0116289]"
"[-0.00118983, 0.00416311, -0.0193169, -0.00715442, 0.999883, -0.00613747, -0.011808]"
"[-0.0009244, 0.00432583, -0.020725, -0.00756388, 0.999877, -0.00650481, -0.0119049]"
"[-0.000566961, 0.00438785, -0.0220846, -0.00788176, 0.999875, -0.00686393, -0.0116973]"
"[-0.000361621, 0.00441628, -0.0223931, -0.00806454, 0.999876, -0.0070939, -0.0113241]"
"[-0.000302357, 0.00445127, -0.0226068, -0.00825015, 0.999873, -0.00732567, -0.0112542]"
"[-0.000231982, 0.00448766, -0.023146, -0.00847563, 0.999869, -0.00760554, -0.0112517]"
"[-0.000162352, 0.00452794, -0.0238136, -0.00880486, 0.999863, -0.00803573, -0.0112678]"
"[-5.69212e-05, 0.00449199, -0.0246312, -0.00913225, 0.999856, -0.00852909, -0.0112475]"
"[0.00015821, 0.00451119, -0.0258669, -0.00961107, 0.999848, -0.00919218, -0.0110847]"
"[0.000350654, 0.00446043, -0.0273169, -0.00997806, 0.99984, -0.00976912, -0.0109625]"
"[0.000371034, 0.00434238, -0.0283431, -0.0102238, 0.999832, -0.0102531, -0.0110525]"
"[0.000292246, 0.00427106, -0.0289934, -0.0105264, 0.999822, -0.010786, -0.0111539]"
"[-1.04835e-05, 0.00421864, -0.0296481, -0.0108357, 0.999809, -0.0113191, -0.0115053]"
"[-0.000607395, 0.00411001, -0.0303285, -0.0112767, 0.999787, -0.0121236, -0.0121272]"
"[-0.00147836, 0.00397325, -0.0311641, -0.0118562, 0.999758, -0.0132007, -0.0128224]"
"[-0.00235165, 0.00384411, -0.0320163, -0.0124108, 0.99973, -0.0142429, -0.0133527]"
"[-0.00315575, 0.00387829, -0.0328981, -0.0130678, 0.999702, -0.0152711, -0.0136524]"
"[-0.00363882, 0.00396495, -0.0336677, -0.0136561, 0.99968, -0.0161209, -0.0137025]"
"[-0.00378489, 0.00403958, -0.0343872, -0.0140545, 0.999663, -0.0166659, -0.0139267]"
"[-0.0036913, 0.00408608, -0.0352794, -0.0142886, 0.999655, -0.016989, -0.0138688]"
"[-0.00350281, 0.00413819, -0.0361228, -0.0145692, 0.999648, -0.0173782, -0.0136155]"
"[-0.0032931, 0.00422988, -0.0368116, -0.0150336, 0.999634, -0.0180094, -0.0132684]"
"[-0.00314872, 0.0043227, -0.0373636, -0.0155497, 0.999616, -0.018718, -0.0130431]"
"[-0.00304977, 0.00437088, -0.0378998, -0.0158708, 0.999604, -0.0191802, -0.0129284]"
"[-0.00307404, 0.00435007, -0.0385793, -0.0160937, 0.999591, -0.0195651, -0.0130923]"
"[-0.00317325, 0.00413472, -0.0393191, -0.0163451, 0.999571, -0.0202245, -0.0132857]"
"[-0.00334449, 0.00391739, -0.0405085, -0.016835, 0.999536, -0.0212651, -0.0136786]"
"[-0.00346844, 0.00369696, -0.0418078, -0.0174406, 0.999494, -0.022498, -0.0140516]"
"[-0.00362679, 0.00351128, -0.0422377, -0.0179087, 0.999462, -0.0234775, -0.0140972]"
"[-0.00375389, 0.00338033, -0.0425224, -0.0184945, 0.999426, -0.0245891, -0.0140126]"
"[-0.00391141, 0.00323084, -0.0428715, -0.0190789, 0.999389, -0.0257355, -0.0138102]"
"[-0.00406215, 0.00306396, -0.0431989, -0.0194522, 0.999366, -0.0265829, -0.0133503]"
"[-0.00417946, 0.00298499, -0.0435152, -0.0199024, 0.999342, -0.0274714, -0.0126815]"
"[-0.0041724, 0.00291612, -0.0436354, -0.0211495, 0.999273, -0.0292148, -0.0121854]"
"[-0.00409622, 0.0026824, -0.0435236, -0.0236872, 0.999153, -0.0313794, -0.0119565]"
"[-0.00401292, 0.00214409, -0.0433637, -0.0280094, 0.998985, -0.0332303, -0.0116614]"
"[-0.00386616, 0.0014779, -0.0429947, -0.0333909, 0.998793, -0.0342245, -0.0110326]"
"[-0.00381381, 0.000721257, -0.0426456, -0.0395958, 0.998535, -0.0353468, -0.0103116]"
"[-0.00379679, -3.81113e-05, -0.042465, -0.0459331, 0.998252, -0.0358744, -0.00959084]"
"[-0.00382016, -0.000497426, -0.0423893, -0.0518362, 0.997935, -0.0368093, -0.00893076]"
"[-0.00382957, -0.00075771, -0.0423188, -0.0564034, 0.997682, -0.0370953, -0.00831112]"
"[-0.00385115, -0.00087113, -0.0423203, -0.0601746, 0.997445, -0.037647, -0.00783027]"
"[-0.00388125, -0.000950333, -0.0423519, -0.06278, 0.997266, -0.038172, -0.00751428]"
"[-0.00384815, -0.000978793, -0.0423262, -0.0642396, 0.997157, -0.0386552, -0.00728864]"
"[-0.00379491, -0.000928962, -0.042287, -0.0651699, 0.997095, -0.0387302, -0.00707401]"
"[-0.00372715, -0.000872518, -0.0422527, -0.0655637, 0.997072, -0.0386752, -0.00687908]"
"[-0.00363106, -0.000813342, -0.0422199, -0.0657742, 0.997071, -0.0384108, -0.00660804]"
"[-0.00360921, -0.000717469, -0.0422672, -0.0657882, 0.997078, -0.038222, -0.00637996]"
"[-0.00367677, -0.000603559, -0.0424379, -0.0657118, 0.997094, -0.0380014, -0.00609179]"
"[-0.00383688, -0.000481493, -0.0427635, -0.0655643, 0.997111, -0.0378596, -0.00566989]"
"[-0.00403652, -0.000353639, -0.0431706, -0.0653552, 0.997133, -0.0377515, -0.00502239]"
"[-0.00420022, -0.000221514, -0.0435759, -0.0653239, 0.997136, -0.0378159, -0.00432586]"
"[-0.00435961, -3.63759e-05, -0.0439908, -0.0658365, 0.997104, -0.037842, -0.00354685]"
"[-0.00448014, 0.000233962, -0.0442795, -0.0674696, 0.996993, -0.0379611, -0.00279699]"
"[-0.00462178, 0.000691623, -0.0445101, -0.0709188, 0.996759, -0.0378637, -0.00204567]"
"[-0.00473307, 0.000835952, -0.0447362, -0.0749694, 0.996463, -0.0378698, -0.00108151]"
"[-0.00478225, 0.00080187, -0.0448301, -0.0802145, 0.996064, -0.0376515, -3.93849e-05]"
"[-0.00490028, 0.000422597, -0.0449744, -0.0858327, 0.995612, -0.0372062, 0.00113128]"
"[-0.005211, 7.62614e-05, -0.045258, -0.0916607, 0.9951, -0.0369395, 0.00224894]"
"[-0.00593499, -0.000156193, -0.0459775, -0.0974552, 0.994553, -0.0367612, 0.00323289]"
"[-0.00633936, -0.000336315, -0.0466041, -0.102508, 0.994038, -0.0367829, 0.00473629]"
"[-0.00666941, -0.00068566, -0.0472647, -0.106841, 0.993578, -0.0366748, 0.00609948]"
"[-0.00707134, -0.00030241, -0.0484294, -0.110274, 0.993206, -0.0365076, 0.00662161]"
"[-0.007266, 4.45887e-07, -0.0494804, -0.112805, 0.99293, -0.0361431, 0.0073569]"
"[-0.00741288, 0.000146147, -0.0499038, -0.113176, 0.992894, -0.0358023, 0.00808446]"
"[-0.0075445, 0.00036489, -0.0505571, -0.112677, 0.992958, -0.0353982, 0.00896757]"
"[-0.00777446, 0.000676822, -0.0513042, -0.111804, 0.993057, -0.0350392, 0.0102682]"
"[-0.00799164, 0.000945133, -0.0519095, -0.110875, 0.993158, -0.0346767, 0.0117134]"
"[-0.00816747, 0.00104567, -0.052432, -0.109989, 0.993248, -0.0344194, 0.0130508]"
"[-0.00826354, 0.00113247, -0.052845, -0.109203, 0.993329, -0.0341064, 0.0142945]"
"[-0.0082854, 0.00126005, -0.053137, -0.108537, 0.993397, -0.0337626, 0.0153832]"
"[-0.00810775, 0.00127882, -0.0531609, -0.108177, 0.993437, -0.0333745, 0.0161822]"
"[-0.00798244, 0.0012786, -0.0531609, -0.107986, 0.993466, -0.032903, 0.0166592]"
"[-0.00788323, 0.00130424, -0.0531435, -0.107859, 0.993488, -0.0324573, 0.0170144]"
"[-0.00770732, 0.0013852, -0.0530796, -0.107712, 0.993518, -0.0317601, 0.0175009]"
"[-0.00744112, 0.00147238, -0.0528081, -0.107566, 0.993547, -0.0309434, 0.0181987]"
"[-0.00714973, 0.00161667, -0.0521789, -0.107534, 0.993568, -0.0299219, 0.0189642]"
"[-0.00669113, 0.00228106, -0.0515915, -0.107604, 0.993595, -0.0282541, 0.0196828]"
"[-0.00618553, 0.0035074, -0.0509157, -0.107788, 0.993612, -0.0263927, 0.0203896]"
"[-0.00580357, 0.00492292, -0.0500246, -0.107997, 0.993625, -0.0242989, 0.0212117]"
"[-0.00539776, 0.00629904, -0.0488942, -0.108185, 0.993631, -0.0222228, 0.0222488]"
"[-0.0049094, 0.00742118, -0.0474802, -0.10831, 0.993628, -0.0203018, 0.0235789]"
"[-0.00458432, 0.00788376, -0.0460401, -0.108299, 0.993631, -0.0184561, 0.0249852]"
"[-0.00456252, 0.00800975, -0.0457492, -0.108263, 0.993657, -0.016581, 0.0254117]"
"[-0.00498644, 0.00801975, -0.0460754, -0.108213, 0.993698, -0.0146271, 0.0251913]"
