observation
"[0.0062781, 0.00339497, -0.0319257, -0.00156743, 0.999991, 0.00199541, 0.00274259, 0.139519, 0.492363, -1.33226]"
"[0.00645688, 0.00330191, -0.0327266, -0.00159541, 0.99999, 0.00188687, 0.00299039, 0.0901406, 0.599877, -1.53433]"
"[0.00652932, 0.00319213, -0.0335228, -0.00161538, 0.99999, 0.00177262, 0.0029981, 0.115609, 0.558989, -1.76394]"
"[0.00666184, 0.00300219, -0.0350081, -0.00165239, 0.99999, 0.00156831, 0.00301516, 0.0893739, 0.696274, -1.6426]"
"[0.00697802, 0.00275904, -0.0369742, -0.00170651, 0.99999, 0.00130119, 0.00338813, 0.0384204, 0.78836, -1.88996]"
"[0.0072005, 0.00271217, -0.0387628, -0.00178083, 0.999989, 0.00121563, 0.0035909, 0.0416166, 0.819314, -2.1107]"
"[0.00743757, 0.00267957, -0.040896, -0.0018749, 0.999988, 0.00112839, 0.0037871, -0.0101345, 0.740726, -1.97371]"
"[0.00766699, 0.00262132, -0.0431024, -0.00197555, 0.999987, 0.00099948, 0.00400359, 0.674487, 0.464097, -2.99119]"
"[0.00778633, 0.00258195, -0.0433539, -0.00210911, 0.999986, 0.000750995, 0.00425187, 0.959343, 0.165976, -4.07722]"
"[0.00775335, 0.00254255, -0.0433993, -0.0022216, 0.999986, 0.000523193, 0.00429081, 0.489675, 0.0673022, -4.27479]"
"[0.00767218, 0.00239627, -0.0435104, -0.00227234, 0.999986, 0.000275861, 0.0043014, 0.371114, -0.38985, -4.54449]"
"[0.00762024, 0.00228534, -0.0436203, -0.00229712, 0.999985, 0.000109868, 0.00434836, 0.183508, -0.607823, -4.94601]"
"[0.00759459, 0.00216895, -0.0436842, -0.0023747, 0.999985, -0.000145624, 0.00437498, 0.183517, -0.860352, -5.08783]"
"[0.00757527, 0.00207489, -0.0437081, -0.00261239, 0.999984, -0.000634085, 0.00436647, -0.0347868, -1.19812, -4.83427]"
"[0.00756913, 0.00201911, -0.0437106, -0.00309891, 0.999982, -0.00147802, 0.0043595, -0.14717, -1.47672, -4.51274]"
"[0.00756591, 0.00193658, -0.0437078, -0.00387922, 0.999977, -0.00282471, 0.00435628, -0.176653, -1.88536, -4.16732]"
"[0.00754782, 0.00189323, -0.0437134, -0.00473847, 0.999968, -0.00418003, 0.00433944, -0.30104, -2.20815, -3.93859]"
"[0.00753837, 0.00186494, -0.0436925, -0.00618554, 0.999951, -0.0059233, 0.00434651, -0.763869, -2.7028, -3.19135]"
"[0.00752617, 0.00175164, -0.0436827, -0.00783724, 0.999927, -0.00778413, 0.00433976, -1.07498, -2.87985, -2.60285]"
"[0.00750456, 0.00171139, -0.0436813, -0.00993193, 0.999891, -0.00974603, 0.00432722, -1.42214, -3.3566, -2.2513]"
"[0.00746238, 0.00166322, -0.0436972, -0.0130144, 0.999836, -0.011613, 0.00431374, -1.84244, -3.57551, -1.74845]"
"[0.00741122, 0.00130834, -0.0437035, -0.0170374, 0.999758, -0.0130324, 0.00430675, -2.10134, -3.54906, -1.26387]"
"[0.00732164, 0.000952732, -0.0437167, -0.0207393, 0.999676, -0.0139311, 0.00426395, -2.25596, -3.37743, -0.894633]"
"[0.00720441, 0.000908526, -0.0436272, -0.0238054, 0.999598, -0.0146364, 0.00428394, -2.29608, -2.80913, -0.0946413]"
"[0.00710116, 0.00091822, -0.0434528, -0.0259262, 0.999536, -0.0152543, 0.0043323, -2.17721, -2.34098, 0.539565]"
"[0.00690951, 0.000902928, -0.0432069, -0.0279324, 0.999478, -0.0154862, 0.00443408, -2.38229, -2.08232, 1.05523]"
"[0.00656391, 0.000907079, -0.0431345, -0.0294211, 0.99943, -0.0158489, 0.00432371, -2.27464, -2.07408, 1.46313]"
"[0.00643962, 0.000925404, -0.0430859, -0.0301046, 0.999408, -0.0159187, 0.00433384, -2.0898, -2.03263, 1.38367]"
"[0.00640825, 0.000956137, -0.0430568, -0.0311502, 0.999373, -0.0161072, 0.00439261, -2.06706, -1.91666, 1.38974]"
"[0.00639306, 0.000833487, -0.0430601, -0.0323269, 0.999335, -0.0160976, 0.00447643, -1.88388, -1.84909, 1.18236]"
"[0.00641653, 0.000701407, -0.0430371, -0.0343595, 0.999266, -0.0161331, 0.00467279, -1.84622, -1.45572, 1.16353]"
"[0.00645078, 0.000564781, -0.0430018, -0.0362695, 0.999198, -0.0160943, 0.00488872, -1.62088, -1.38607, 1.10008]"
"[0.0065179, 0.000602268, -0.0428705, -0.037813, 0.999139, -0.0161358, 0.00516246, -1.59587, -1.24554, 1.21047]"
"[0.00657143, 0.00059274, -0.042773, -0.0393698, 0.999081, -0.0159044, 0.00542333, -1.5348, -1.01664, 1.34031]"
"[0.00661244, 0.000439139, -0.0427366, -0.0411925, 0.99901, -0.0156525, 0.00568067, -1.38916, -0.838273, 1.49307]"
"[0.00667077, 0.000356062, -0.0426637, -0.0429952, 0.998937, -0.0153737, 0.00598322, -1.30241, -0.721731, 1.45818]"
"[0.00676906, 0.00025677, -0.0424753, -0.0447748, 0.998857, -0.0152956, 0.00639702, -1.17619, -0.646933, 1.41919]"
"[0.00689353, 0.000139082, -0.0421988, -0.0462138, 0.998793, -0.014992, 0.00687194, -1.2807, -0.822102, 1.72658]"
"[0.00700659, 7.20106e-05, -0.0419161, -0.0468523, 0.998762, -0.0149134, 0.00723925, -1.38991, -1.01675, 1.63441]"
"[0.00707594, 9.24498e-05, -0.0417376, -0.0474056, 0.998732, -0.0150216, 0.00747354, -1.39993, -1.09295, 1.53327]"
"[0.00711694, 0.000109068, -0.041622, -0.0475984, 0.998722, -0.0150369, 0.00760276, -1.57335, -1.12071, 1.80571]"
"[0.00712825, 0.000127824, -0.0415837, -0.0476837, 0.998717, -0.0150747, 0.00764006, -1.58926, -1.07139, 1.76172]"
"[0.00711507, 0.000142023, -0.0415875, -0.0477328, 0.998715, -0.0151024, 0.00761294, -1.63257, -1.04927, 1.63857]"
"[0.00708448, 0.000153819, -0.0415994, -0.0477607, 0.998714, -0.0151001, 0.00754739, -1.65539, -1.07446, 1.61175]"
"[0.00704214, 0.000166097, -0.0415961, -0.0477804, 0.998714, -0.0150934, 0.00745378, -1.755, -1.05362, 1.71471]"
"[0.00701106, 0.000177363, -0.0415195, -0.0477969, 0.998713, -0.0150785, 0.00741074, -1.75238, -1.07313, 1.92997]"
"[0.00696824, 0.000192261, -0.0414048, -0.0478169, 0.998713, -0.0150588, 0.00736726, -1.80754, -1.08202, 2.19076]"
"[0.00696128, 0.000202093, -0.0411465, -0.0478366, 0.998712, -0.0150362, 0.00743116, -1.70468, -1.09575, 1.9518]"
"[0.00697942, 0.000213207, -0.0408196, -0.0478555, 0.99871, -0.0150116, 0.00757816, -1.76588, -1.15233, 2.36213]"
"[0.00702012, 0.00022122, -0.0405716, -0.0478961, 0.998707, -0.0150411, 0.00773619, -1.57831, -1.24328, 2.04875]"
"[0.00703727, 0.000226893, -0.0404983, -0.0479442, 0.998703, -0.015082, 0.00779412, -1.59076, -1.32792, 2.039]"
"[0.00704422, 0.000234703, -0.0404788, -0.0479978, 0.9987, -0.0151522, 0.00781394, -1.51612, -1.35113, 2.00938]"
"[0.00704754, 0.000241979, -0.0404754, -0.0480595, 0.998695, -0.0152293, 0.00782223, -1.48566, -1.34802, 1.9042]"
"[0.00704607, 0.00026041, -0.0404781, -0.0481557, 0.99869, -0.0152893, 0.00782446, -1.48978, -1.36145, 1.81696]"
"[0.00704675, 0.000299837, -0.0404777, -0.0484176, 0.998673, -0.0155253, 0.00783978, -1.47622, -1.38056, 1.72984]"
"[0.00706212, 0.000405736, -0.0404671, -0.049473, 0.998613, -0.0160146, 0.00795252, -1.3735, -1.25623, 1.6434]"
"[0.00708583, 0.000324499, -0.0404578, -0.0514862, 0.99851, -0.0159075, 0.00825194, -1.16504, -1.01965, 1.64705]"
"[0.00706283, 8.17388e-05, -0.0404884, -0.0539662, 0.998382, -0.0155711, 0.00860909, -1.30809, -0.833734, 1.55317]"
"[0.00708028, -3.55921e-05, -0.0404875, -0.0567183, 0.998232, -0.0151458, 0.00906577, -1.26449, -0.579929, 1.60729]"
"[0.0071181, -0.00013086, -0.0404678, -0.0591483, 0.998088, -0.0150528, 0.00949189, -1.16707, -0.618812, 1.49663]"
"[0.00716692, 2.15253e-05, -0.0404484, -0.0609511, 0.997979, -0.0148822, 0.00981839, -1.00398, -0.288256, 1.31932]"
"[0.00718599, 0.00030629, -0.0405267, -0.0625245, 0.997886, -0.014464, 0.0100251, -0.854822, 0.16858, 0.587402]"
"[0.00712984, 0.000611846, -0.0407872, -0.0635683, 0.997824, -0.0142346, 0.0099484, -1.00559, 0.494078, 0.0113456]"
"[0.00705161, 0.00102401, -0.0411095, -0.0644559, 0.997773, -0.0139151, 0.00978095, -1.02087, 0.687118, -0.272415]"
"[0.00689478, 0.00147164, -0.041659, -0.0651986, 0.997736, -0.0133589, 0.00938735, -0.871663, 0.697097, -0.765201]"
"[0.00666752, 0.00191579, -0.0426138, -0.0661015, 0.997688, -0.0129354, 0.00877039, -0.998865, 0.60105, -0.97703]"
"[0.0065162, 0.00236633, -0.0434028, -0.0671208, 0.997628, -0.0125866, 0.0083185, -0.823987, 1.00584, -1.43114]"
"[0.00639742, 0.00282489, -0.0440312, -0.0682, 0.997565, -0.0119584, 0.008008, -0.711016, 0.995018, -1.59526]"
"[0.00633495, 0.00330129, -0.0447886, -0.0689563, 0.997524, -0.0113361, 0.00760853, -0.532942, 0.742321, -1.7193]"
"[0.00630891, 0.00393235, -0.0455329, -0.0699973, 0.997461, -0.0106155, 0.00733609, -0.367414, 0.928569, -2.02375]"
"[0.00645625, 0.00447464, -0.0469351, -0.0706318, 0.997429, -0.00984639, 0.00666002, -0.163808, 0.8154, -2.15759]"
"[0.00690561, 0.00510417, -0.0484875, -0.0713615, 0.997388, -0.0091223, 0.00613091, 0.0647464, 0.572541, -2.00256]"
"[0.0073884, 0.00557981, -0.0493944, -0.0722517, 0.997334, -0.00804215, 0.00597656, 0.166233, 0.705935, -2.33497]"
"[0.00790143, 0.00599628, -0.050116, -0.0728748, 0.997298, -0.00672836, 0.00590981, 0.308856, 0.638247, -2.44186]"
"[0.00873207, 0.00639646, -0.0511481, -0.0732176, 0.997282, -0.00550514, 0.00575647, 0.175301, 0.706081, -2.27902]"
"[0.00925747, 0.0067929, -0.0522546, -0.0733235, 0.997281, -0.00461048, 0.00533351, 0.0945042, 0.393345, -2.61815]"
"[0.00920365, 0.00711304, -0.0531865, -0.0733385, 0.997286, -0.0037359, 0.0048685, -0.376474, 0.392274, -2.35675]"
"[0.00899855, 0.00732554, -0.0540989, -0.073355, 0.997289, -0.00311772, 0.00428025, -0.372879, 0.238086, -2.39562]"
"[0.00875509, 0.00749447, -0.055208, -0.0733513, 0.997293, -0.00280329, 0.00357742, -0.299527, 0.00143892, -2.60496]"
"[0.00851753, 0.00756581, -0.0559678, -0.0733745, 0.997294, -0.00265707, 0.00295315, -0.506313, -0.147024, -2.18447]"
"[0.00837281, 0.00757815, -0.0563551, -0.0733918, 0.997294, -0.00264778, 0.00258533, -0.637937, -0.272164, -1.82393]"
"[0.00831804, 0.00758438, -0.0564939, -0.0733991, 0.997294, -0.00264098, 0.00245254, -0.628256, -0.374611, -1.74827]"
"[0.00828651, 0.00757578, -0.056573, -0.0734016, 0.997294, -0.00265336, 0.0023757, -0.708488, -0.494997, -1.56054]"
"[0.00825994, 0.00756767, -0.056631, -0.0734023, 0.997294, -0.00266519, 0.00231838, -0.756002, -0.532194, -1.32979]"
"[0.0082146, 0.00756136, -0.056744, -0.073407, 0.997294, -0.00268213, 0.00220908, -0.750466, -0.536264, -1.39876]"
"[0.00812721, 0.00756741, -0.0569686, -0.0734169, 0.997293, -0.00269771, 0.00199192, -0.738783, -0.522069, -1.57478]"
"[0.00801779, 0.00757301, -0.057264, -0.0734295, 0.997293, -0.00271732, 0.00171019, -0.574752, -0.49351, -2.10897]"
"[0.00784128, 0.00760105, -0.0577409, -0.0734508, 0.997292, -0.00272977, 0.0012606, -0.59816, -0.464952, -2.01959]"
"[0.00766838, 0.0076618, -0.0583877, -0.0734588, 0.997292, -0.00272908, 0.000780052, -0.532638, -0.455041, -2.40752]"
"[0.00760673, 0.00791621, -0.0590083, -0.0734655, 0.997292, -0.00255073, 0.000501284, -0.308718, -0.494877, -2.72474]"
"[0.00764322, 0.00811526, -0.0595549, -0.0734705, 0.997292, -0.00242217, 0.000310602, -0.322308, -0.277163, -2.57587]"
"[0.00782139, 0.00837918, -0.0604632, -0.0735145, 0.997289, -0.00229456, -3.51673e-05, 0.0494651, -0.57741, -3.27026]"
"[0.00849181, 0.00882633, -0.061822, -0.0736721, 0.997278, -0.00212718, -0.000448195, -0.181526, -0.338317, -3.16988]"
"[0.00918467, 0.00939835, -0.0630323, -0.0738815, 0.997263, -0.00185023, -0.000818469, 0.0847155, -0.377506, -3.74472]"
"[0.0096857, 0.00985612, -0.0640617, -0.0740686, 0.997249, -0.00162074, -0.00125768, -0.019448, -0.117756, -2.75153]"
"[0.0101265, 0.0101177, -0.0650947, -0.0742013, 0.997238, -0.00151289, -0.0017781, 0.00667068, -0.263378, -2.74258]"
"[0.0101866, 0.0102438, -0.0656041, -0.0742676, 0.997233, -0.00148462, -0.00208906, -0.127941, -0.629648, -2.63484]"
"[0.0101699, 0.0102763, -0.0656563, -0.0742964, 0.99723, -0.00149208, -0.00213476, -0.705751, -0.835463, -2.21408]"
"[0.010147, 0.0102883, -0.0657103, -0.0743081, 0.997229, -0.00149659, -0.00218693, -0.98096, -0.91675, -1.98017]"
"[0.0101429, 0.0103013, -0.0657143, -0.0743117, 0.997229, -0.00148863, -0.00219201, -1.03119, -0.919552, -1.8588]"
"[0.0101406, 0.0102993, -0.0657146, -0.0743127, 0.997229, -0.00149249, -0.00219425, -1.23102, -0.944585, -1.37927]"
"[0.010136, 0.0103047, -0.065716, -0.0743143, 0.997229, -0.0014896, -0.0021979, -1.35335, -0.859745, -1.11686]"
"[0.0100431, 0.0103814, -0.0657746, -0.0743249, 0.997228, -0.00142074, -0.00228834, -1.49559, -0.536877, -1.23186]"
"[0.00967554, 0.010697, -0.0660397, -0.0741616, 0.99724, -0.000864668, -0.00266746, -1.68362, 0.174978, -1.36995]"
"[0.00913498, 0.0110516, -0.066433, -0.0735932, 0.997281, 0.000255219, -0.00323343, -1.64296, 1.1866, -0.852994]"
"[0.00875456, 0.0115654, -0.0666646, -0.0727189, 0.997342, 0.00147869, -0.00361203, -2.00566, 1.55699, -0.91137]"
"[0.0084947, 0.0122082, -0.0667361, -0.0718446, 0.997403, 0.00274386, -0.00362937, -1.83332, 1.8052, -0.42259]"
"[0.00827564, 0.0127942, -0.0669235, -0.0705842, 0.997489, 0.004111, -0.00335647, -1.73562, 1.71434, -0.289838]"
"[0.00813631, 0.0130967, -0.0671879, -0.0697381, 0.997547, 0.00506247, -0.00249472, -1.55803, 1.67784, -0.119026]"
"[0.00809542, 0.0131097, -0.0674957, -0.0688571, 0.997606, 0.00579679, -0.00127057, -1.64157, 1.50283, -0.128299]"
"[0.00800152, 0.0130222, -0.0679242, -0.0678523, 0.997672, 0.00645283, 0.000178321, -1.68009, 1.3031, -0.0396335]"
"[0.0077239, 0.0129776, -0.0686639, -0.0669745, 0.997729, 0.0065445, 0.00214448, -1.84279, 1.23556, -0.0361812]"
"[0.00710695, 0.0129183, -0.0699014, -0.0657725, 0.997799, 0.00643152, 0.00491351, -1.67897, 1.30985, -0.141076]"
"[0.00617144, 0.0126812, -0.0714642, -0.0643845, 0.997872, 0.00615108, 0.00791575, -1.8373, 1.12854, -0.222672]"
"[0.00567089, 0.0126574, -0.072578, -0.0631852, 0.997923, 0.00587143, 0.0108343, -1.73983, 0.495382, -0.613389]"
"[0.00504377, 0.0126388, -0.0737501, -0.0620423, 0.997963, 0.00562259, 0.013573, -1.5146, 0.554647, -0.97591]"
"[0.00428503, 0.0128724, -0.0751056, -0.0608901, 0.997994, 0.005566, 0.0162358, -1.87855, 0.348168, -1.45584]"
"[0.00359403, 0.0131717, -0.0764056, -0.0598116, 0.998019, 0.00526858, 0.0186346, -1.71938, 0.507313, -1.4991]"
"[0.00296006, 0.0135587, -0.0777814, -0.0589909, 0.998039, 0.00481354, 0.0202451, -1.20359, 0.284864, -1.89011]"
"[0.00270102, 0.0139138, -0.0791512, -0.0585002, 0.998058, 0.00399686, 0.0209311, -0.950377, 0.234139, -2.25946]"
"[0.00259459, 0.0145035, -0.0803022, -0.0583299, 0.998075, 0.00308219, 0.0207507, -0.818854, 0.849252, -2.16331]"
"[0.00233978, 0.0148888, -0.0815559, -0.0582484, 0.998095, 0.00171871, 0.0201397, -0.953987, 0.915803, -2.05409]"
"[0.00198837, 0.0152334, -0.0825503, -0.0582908, 0.998111, 0.000408819, 0.0192552, -1.20703, 0.722827, -2.00339]"
"[0.00153983, 0.0155437, -0.0835778, -0.058384, 0.998126, -0.000724586, 0.0181725, -1.35801, 0.48995, -1.76747]"
"[0.00117289, 0.0157869, -0.0844014, -0.0584647, 0.998136, -0.00190892, 0.0172823, -1.29393, 0.485146, -1.94086]"
"[0.000783085, 0.0160725, -0.085272, -0.0585577, 0.998143, -0.00303232, 0.0163388, -1.21463, 0.293602, -1.71993]"
"[0.000452081, 0.0163394, -0.0860123, -0.0586398, 0.998148, -0.00396736, 0.0155355, -1.26446, 0.366514, -1.57741]"
"[4.76038e-05, 0.016582, -0.0869887, -0.0587271, 0.998155, -0.00468813, 0.0145335, -1.0135, 0.268493, -2.00069]"
"[-0.000256055, 0.0168585, -0.088269, -0.0588159, 0.998163, -0.00517207, 0.0134061, -0.948868, 0.647213, -1.9794]"
"[-0.000401392, 0.0170987, -0.0892102, -0.0588839, 0.998168, -0.00546869, 0.0125981, -0.521507, 0.846911, -1.8053]"
"[-0.000408773, 0.0173311, -0.0895489, -0.0589217, 0.998169, -0.00550007, 0.0123105, -0.30951, 1.2022, -1.31486]"
"[-0.00039614, 0.0175614, -0.0896801, -0.0589403, 0.99817, -0.00543675, 0.0121976, 0.0471128, 1.53403, -1.07893]"
"[-0.000383155, 0.0177692, -0.0900503, -0.0589702, 0.998172, -0.00536209, 0.0119062, -0.0247265, 2.0864, -1.28734]"
"[-0.000266797, 0.018007, -0.0907867, -0.0590284, 0.998175, -0.00521947, 0.0113943, 0.360718, 2.04587, -2.07002]"
"[3.46511e-05, 0.0182346, -0.0916513, -0.0591174, 0.998176, -0.00511864, 0.0108755, 0.572271, 2.37171, -2.23044]"
"[0.000539883, 0.0185023, -0.0929514, -0.059236, 0.998177, -0.00501331, 0.010176, 0.864149, 2.58152, -3.31002]"
"[0.000884876, 0.0187382, -0.0942102, -0.0593433, 0.998178, -0.00493708, 0.00944554, 0.957811, 2.64277, -3.33263]"
"[0.000990156, 0.0189051, -0.0950609, -0.0594174, 0.998179, -0.00491397, 0.00889261, 0.851269, 2.59988, -2.69697]"
"[0.00101155, 0.0189798, -0.0957392, -0.0594532, 0.998181, -0.00495144, 0.00844915, 0.599419, 2.47655, -2.71248]"
"[0.00110194, 0.0190448, -0.0963649, -0.0594946, 0.998181, -0.00499457, 0.0080496, 0.645627, 2.36057, -2.53521]"
"[0.00112356, 0.01911, -0.0968906, -0.0595352, 0.998181, -0.00508236, 0.00768703, 0.676145, 2.22488, -2.43513]"
"[0.00121527, 0.0192082, -0.0975228, -0.0595727, 0.998181, -0.00514889, 0.00734775, 0.700636, 2.32169, -2.90234]"
"[0.00126752, 0.0192829, -0.0979674, -0.0595745, 0.998182, -0.00519717, 0.00718851, 0.477468, 2.44596, -2.43291]"
"[0.00124777, 0.0193246, -0.098334, -0.0595614, 0.998184, -0.00522028, 0.00705038, 0.379074, 2.34216, -2.32805]"
"[0.00124999, 0.0193713, -0.0988255, -0.0595411, 0.998186, -0.00529613, 0.00689825, 0.526612, 2.29503, -2.73335]"
"[0.00128278, 0.0194541, -0.0993606, -0.0595356, 0.998186, -0.0053819, 0.00680776, 0.495448, 2.30205, -2.93242]"
"[0.00138452, 0.0195272, -0.100003, -0.0595154, 0.998187, -0.00549195, 0.00677838, 0.75848, 2.28873, -3.37297]"
"[0.00164073, 0.01963, -0.100955, -0.0594708, 0.998188, -0.00565015, 0.00684642, 1.00047, 2.05366, -3.63051]"
"[0.00186119, 0.019781, -0.101904, -0.0594126, 0.99819, -0.00576604, 0.00696129, 1.0718, 1.98936, -4.18836]"
"[0.00195797, 0.0198882, -0.102565, -0.0593328, 0.998193, -0.00588866, 0.00715633, 0.984882, 1.90239, -3.87733]"
"[0.00206313, 0.0199281, -0.102915, -0.0592234, 0.998196, -0.00594593, 0.00750439, 0.657483, 1.9527, -2.91522]"
"[0.00218817, 0.0199113, -0.103092, -0.0591198, 0.9982, -0.00596822, 0.0078698, 0.636026, 1.71349, -2.2712]"
"[0.00230935, 0.0199029, -0.103166, -0.059036, 0.998202, -0.00596918, 0.00820057, 0.67101, 1.50317, -2.04766]"
"[0.00240526, 0.0199569, -0.103185, -0.0589693, 0.998204, -0.0059205, 0.00847052, 0.407217, 1.91698, -1.33409]"
"[0.00254531, 0.0201184, -0.103224, -0.0588542, 0.998208, -0.00579593, 0.00890823, 0.290569, 2.27704, -1.26157]"
"[0.00262042, 0.0203257, -0.103475, -0.0586273, 0.998216, -0.00568555, 0.00954646, 0.348552, 2.82621, -1.6562]"
"[0.00261048, 0.020526, -0.103884, -0.0581454, 0.998233, -0.00577257, 0.010623, 0.227036, 2.94166, -1.98357]"
"[0.0023311, 0.0208552, -0.104605, -0.0574752, 0.99825, -0.00626114, 0.0122279, -0.391869, 3.05825, -2.08663]"
"[0.00186571, 0.0211809, -0.105571, -0.0565764, 0.998268, -0.0069715, 0.0143777, -0.804027, 2.99559, -3.01769]"
"[0.00132591, 0.0216248, -0.107224, -0.0554925, 0.99829, -0.00737793, 0.0167113, -0.543952, 2.81927, -3.81919]"
"[0.000902371, 0.0223293, -0.109616, -0.0539776, 0.998317, -0.00751552, 0.01972, 0.111453, 3.68659, -4.54735]"
"[0.000310936, 0.0229294, -0.111821, -0.0521056, 0.998342, -0.00720363, 0.0232626, 0.125234, 3.53359, -4.49944]"
"[-0.000571016, 0.0232748, -0.113729, -0.0492548, 0.9984, -0.00602464, 0.0270347, -0.767099, 3.04774, -4.61757]"
"[-0.0016197, 0.0240013, -0.115532, -0.0442792, 0.998546, -0.00460469, 0.0303321, -1.37199, 2.70141, -4.08721]"
"[-0.00229987, 0.0247622, -0.116974, -0.0379585, 0.998743, -0.00334814, 0.0324764, -1.27559, 2.43116, -4.33423]"
"[-0.00265819, 0.0253366, -0.117552, -0.0323281, 0.998949, -0.0026766, 0.0323045, -1.89877, 1.7003, -3.62654]"
"[-0.00296027, 0.0256117, -0.117812, -0.0276927, 0.999111, -0.0030365, 0.0315786, -1.79443, 1.0722, -1.92712]"
"[-0.00109824, 0.0018613, -0.0132042, -0.00402678, 0.999938, -0.00433875, -0.00920951, -0.439551, 0.196918, -1.18869]"
"[-0.00112, 0.00223919, -0.0140587, -0.00446902, 0.999931, -0.00453232, -0.00958188, -0.328447, 0.128526, -0.955299]"
"[-0.00111172, 0.00254228, -0.0151843, -0.0050301, 0.999921, -0.00496639, -0.0101496, -0.101504, 0.259437, -1.1932]"
"[-0.0010837, 0.00277626, -0.0160869, -0.00545794, 0.999913, -0.0052924, -0.0105759, -0.0823584, 0.323141, -1.09109]"
"[-0.00119407, 0.00312758, -0.0167194, -0.00582803, 0.999905, -0.00542408, -0.0110319, -0.104005, 0.156581, -1.18589]"
"[-0.00126357, 0.00354939, -0.0172611, -0.00622918, 0.999898, -0.00553005, -0.0113488, -0.257376, 0.231204, -1.00581]"
"[-0.00126463, 0.00394673, -0.0181983, -0.00669165, 0.999891, -0.00573584, -0.0116289, -0.264797, 0.180797, -1.18566]"
"[-0.00118983, 0.00416311, -0.0193169, -0.00715442, 0.999883, -0.00613747, -0.011808, -0.0978348, -0.0735857, -1.23542]"
"[-0.0009244, 0.00432583, -0.020725, -0.00756388, 0.999877, -0.00650481, -0.0119049, 0.0703983, 0.0956207, -1.19122]"
"[-0.000566961, 0.00438785, -0.0220846, -0.00788176, 0.999875, -0.00686393, -0.0116973, 0.0276167, 0.0901787, -1.25255]"
"[-0.000361621, 0.00441628, -0.0223931, -0.00806454, 0.999876, -0.0070939, -0.0113241, -0.0228459, 0.13289, -1.58054]"
"[-0.000302357, 0.00445127, -0.0226068, -0.00825015, 0.999873, -0.00732567, -0.0112542, -0.208804, 0.149178, -1.30335]"
"[-0.000231982, 0.00448766, -0.023146, -0.00847563, 0.999869, -0.00760554, -0.0112517, -0.147851, 0.150693, -2.03453]"
"[-0.000162352, 0.00452794, -0.0238136, -0.00880486, 0.999863, -0.00803573, -0.0112678, -0.21435, 0.151106, -2.41511]"
"[-5.69212e-05, 0.00449199, -0.0246312, -0.00913225, 0.999856, -0.00852909, -0.0112475, -0.240868, -0.021335, -2.3728]"
"[0.00015821, 0.00451119, -0.0258669, -0.00961107, 0.999848, -0.00919218, -0.0110847, -0.035213, -0.120624, -2.95103]"
"[0.000350654, 0.00446043, -0.0273169, -0.00997806, 0.99984, -0.00976912, -0.0109625, -0.123772, -0.1748, -3.40241]"
"[0.000371034, 0.00434238, -0.0283431, -0.0102238, 0.999832, -0.0102531, -0.0110525, -0.412195, -0.423196, -3.55546]"
"[0.000292246, 0.00427106, -0.0289934, -0.0105264, 0.999822, -0.010786, -0.0111539, -0.879724, -0.587994, -3.42018]"
